#1_usercol	2_usercol	3_usercol	5_pct_gc	7_num_C	8_num_G	12_seq_len
chr11	12863285	12863405	0.550000	29	37	120
chr11	12863285	12863405	0.550000	29	37	120
chr11	12863285	12863405	0.550000	29	37	120
chr11	12863285	12863405	0.550000	29	37	120
chr11	12863285	12863405	0.550000	29	37	120
chr11	12863285	12863405	0.550000	29	37	120
chr11	12863285	12863405	0.550000	29	37	120
chr11	12863285	12863405	0.550000	29	37	120
chr11	12863285	12863405	0.550000	29	37	120
chr11	36002332	36002452	0.566667	36	32	120
chr11	36002332	36002452	0.566667	36	32	120
chr11	36002332	36002452	0.566667	36	32	120
chr11	36002332	36002452	0.566667	36	32	120
chr11	36002332	36002452	0.566667	36	32	120
chr11	36002332	36002452	0.566667	36	32	120
chr11	36002332	36002452	0.566667	36	32	120
chr11	36002332	36002452	0.566667	36	32	120
chr11	36002332	36002452	0.566667	36	32	120
chr11	36002336	36002453	0.564103	35	31	117
chr11	36002336	36002453	0.564103	35	31	117
chr11	36002336	36002453	0.564103	35	31	117
chr11	36002336	36002453	0.564103	35	31	117
chr11	36002336	36002453	0.564103	35	31	117
chr11	36002336	36002453	0.564103	35	31	117
chr11	36002336	36002453	0.564103	35	31	117
chr11	36002336	36002453	0.564103	35	31	117
chr11	36002336	36002453	0.564103	35	31	117
chr11	36454955	36455066	0.594595	42	24	111
chr11	36454955	36455066	0.594595	42	24	111
chr11	36454955	36455066	0.594595	42	24	111
chr11	36454955	36455066	0.594595	42	24	111
chr11	36454955	36455066	0.594595	42	24	111
chr11	36454955	36455066	0.594595	42	24	111
chr11	36454955	36455066	0.594595	42	24	111
chr11	36454955	36455066	0.594595	42	24	111
chr11	36454955	36455066	0.594595	42	24	111
chr11	36454969	36455083	0.587719	46	21	114
chr11	36454969	36455083	0.587719	46	21	114
chr11	36454969	36455083	0.587719	46	21	114
chr11	36454969	36455083	0.587719	46	21	114
chr11	36454969	36455083	0.587719	46	21	114
chr11	36454969	36455083	0.587719	46	21	114
chr11	36454969	36455083	0.587719	46	21	114
chr11	36454969	36455083	0.587719	46	21	114
chr11	36454969	36455083	0.587719	46	21	114
chr11	36455376	36455490	0.614035	30	40	114
chr11	36455376	36455490	0.614035	30	40	114
chr11	36455376	36455490	0.614035	30	40	114
chr11	36455376	36455490	0.614035	30	40	114
chr11	36455376	36455490	0.614035	30	40	114
chr11	36455376	36455490	0.614035	30	40	114
chr11	36455376	36455490	0.614035	30	40	114
chr11	36455376	36455490	0.614035	30	40	114
chr11	36455376	36455490	0.614035	30	40	114
chr11	45097994	45098116	0.549180	40	27	122
chr11	45097994	45098116	0.549180	40	27	122
chr11	45097994	45098116	0.549180	40	27	122
chr11	45097994	45098116	0.549180	40	27	122
chr11	45097994	45098116	0.549180	40	27	122
chr11	45097994	45098116	0.549180	40	27	122
chr11	45097994	45098116	0.549180	40	27	122
chr11	45097994	45098116	0.549180	40	27	122
chr11	45097994	45098116	0.549180	40	27	122
chr11	45098005	45098123	0.550847	41	24	118
chr11	45098005	45098123	0.550847	41	24	118
chr11	45098005	45098123	0.550847	41	24	118
chr11	45098005	45098123	0.550847	41	24	118
chr11	45098005	45098123	0.550847	41	24	118
chr11	45098005	45098123	0.550847	41	24	118
chr11	45098005	45098123	0.550847	41	24	118
chr11	45098005	45098123	0.550847	41	24	118
chr11	45098005	45098123	0.550847	41	24	118
chr11	45098018	45098130	0.562500	40	23	112
chr11	45098018	45098130	0.562500	40	23	112
chr11	45098018	45098130	0.562500	40	23	112
chr11	45098018	45098130	0.562500	40	23	112
chr11	45098018	45098130	0.562500	40	23	112
chr11	45098018	45098130	0.562500	40	23	112
chr11	45098018	45098130	0.562500	40	23	112
chr11	45098018	45098130	0.562500	40	23	112
chr11	45098018	45098130	0.562500	40	23	112
chr11	45098026	45098147	0.570248	41	28	121
chr11	45098026	45098147	0.570248	41	28	121
chr11	45098026	45098147	0.570248	41	28	121
chr11	45098026	45098147	0.570248	41	28	121
chr11	45098026	45098147	0.570248	41	28	121
chr11	45098026	45098147	0.570248	41	28	121
chr11	45098026	45098147	0.570248	41	28	121
chr11	45098026	45098147	0.570248	41	28	121
chr11	45098026	45098147	0.570248	41	28	121
chr11	57597707	57597822	0.617391	24	47	115
chr11	57597707	57597822	0.617391	24	47	115
chr11	57597707	57597822	0.617391	24	47	115
chr11	57597707	57597822	0.617391	24	47	115
chr11	57597707	57597822	0.617391	24	47	115
chr11	57597707	57597822	0.617391	24	47	115
chr11	57597707	57597822	0.617391	24	47	115
chr11	57597707	57597822	0.617391	24	47	115
chr11	57597707	57597822	0.617391	24	47	115
chr11	57597709	57597827	0.610169	25	47	118
chr11	57597709	57597827	0.610169	25	47	118
chr11	57597709	57597827	0.610169	25	47	118
chr11	57597709	57597827	0.610169	25	47	118
chr11	57597709	57597827	0.610169	25	47	118
chr11	57597709	57597827	0.610169	25	47	118
chr11	57597709	57597827	0.610169	25	47	118
chr11	57597709	57597827	0.610169	25	47	118
chr11	57597709	57597827	0.610169	25	47	118
chr11	57639184	57639304	0.558333	14	53	120
chr11	57639184	57639304	0.558333	14	53	120
chr11	57639184	57639304	0.558333	14	53	120
chr11	57639184	57639304	0.558333	14	53	120
chr11	57639184	57639304	0.558333	14	53	120
chr11	57639184	57639304	0.558333	14	53	120
chr11	57639184	57639304	0.558333	14	53	120
chr11	57639184	57639304	0.558333	14	53	120
chr11	57639184	57639304	0.558333	14	53	120
chr11	64566695	64566810	0.539130	19	43	115
chr11	64566695	64566810	0.539130	19	43	115
chr11	64566695	64566810	0.539130	19	43	115
chr11	64566695	64566810	0.539130	19	43	115
chr11	64566695	64566810	0.539130	19	43	115
chr11	64566695	64566810	0.539130	19	43	115
chr11	64566695	64566810	0.539130	19	43	115
chr11	64566695	64566810	0.539130	19	43	115
chr11	64566695	64566810	0.539130	19	43	115
chr11	64566705	64566820	0.521739	15	45	115
chr11	64566705	64566820	0.521739	15	45	115
chr11	64566705	64566820	0.521739	15	45	115
chr11	64566705	64566820	0.521739	15	45	115
chr11	64566705	64566820	0.521739	15	45	115
chr11	64566705	64566820	0.521739	15	45	115
chr11	64566705	64566820	0.521739	15	45	115
chr11	64566705	64566820	0.521739	15	45	115
chr11	64566705	64566820	0.521739	15	45	115
chr11	64566707	64566823	0.525862	16	45	116
chr11	64566707	64566823	0.525862	16	45	116
chr11	64566707	64566823	0.525862	16	45	116
chr11	64566707	64566823	0.525862	16	45	116
chr11	64566707	64566823	0.525862	16	45	116
chr11	64566707	64566823	0.525862	16	45	116
chr11	64566707	64566823	0.525862	16	45	116
chr11	64566707	64566823	0.525862	16	45	116
chr11	64566707	64566823	0.525862	16	45	116
chr11	67614260	67614375	0.643478	34	40	115
chr11	67614260	67614375	0.643478	34	40	115
chr11	67614260	67614375	0.643478	34	40	115
chr11	67614260	67614375	0.643478	34	40	115
chr11	67614260	67614375	0.643478	34	40	115
chr11	67614260	67614375	0.643478	34	40	115
chr11	67614260	67614375	0.643478	34	40	115
chr11	67614260	67614375	0.643478	34	40	115
chr11	67614260	67614375	0.643478	34	40	115
chr11	67614267	67614402	0.651852	43	45	135
chr11	67614267	67614402	0.651852	43	45	135
chr11	67614267	67614402	0.651852	43	45	135
chr11	67614267	67614402	0.651852	43	45	135
chr11	67614267	67614402	0.651852	43	45	135
chr11	67614267	67614402	0.651852	43	45	135
chr11	67614267	67614402	0.651852	43	45	135
chr11	67614267	67614402	0.651852	43	45	135
chr11	67614267	67614402	0.651852	43	45	135
chr11	67614272	67614388	0.646552	33	42	116
chr11	67614272	67614388	0.646552	33	42	116
chr11	67614272	67614388	0.646552	33	42	116
chr11	67614272	67614388	0.646552	33	42	116
chr11	67614272	67614388	0.646552	33	42	116
chr11	67614272	67614388	0.646552	33	42	116
chr11	67614272	67614388	0.646552	33	42	116
chr11	67614272	67614388	0.646552	33	42	116
chr11	67614272	67614388	0.646552	33	42	116
chr11	67614287	67614405	0.652542	38	39	118
chr11	67614287	67614405	0.652542	38	39	118
chr11	67614287	67614405	0.652542	38	39	118
chr11	67614287	67614405	0.652542	38	39	118
chr11	67614287	67614405	0.652542	38	39	118
chr11	67614287	67614405	0.652542	38	39	118
chr11	67614287	67614405	0.652542	38	39	118
chr11	67614287	67614405	0.652542	38	39	118
chr11	67614287	67614405	0.652542	38	39	118
chr11	67614304	67614425	0.677686	45	37	121
chr11	67614304	67614425	0.677686	45	37	121
chr11	67614304	67614425	0.677686	45	37	121
chr11	67614304	67614425	0.677686	45	37	121
chr11	67614304	67614425	0.677686	45	37	121
chr11	67614304	67614425	0.677686	45	37	121
chr11	67614304	67614425	0.677686	45	37	121
chr11	67614304	67614425	0.677686	45	37	121
chr11	67614304	67614425	0.677686	45	37	121
chr11	67614340	67614456	0.663793	39	38	116
chr11	67614340	67614456	0.663793	39	38	116
chr11	67614340	67614456	0.663793	39	38	116
chr11	67614340	67614456	0.663793	39	38	116
chr11	67614340	67614456	0.663793	39	38	116
chr11	67614340	67614456	0.663793	39	38	116
chr11	67614340	67614456	0.663793	39	38	116
chr11	67614340	67614456	0.663793	39	38	116
chr11	67614340	67614456	0.663793	39	38	116
chr11	67614346	67614473	0.661417	46	38	127
chr11	67614346	67614473	0.661417	46	38	127
chr11	67614346	67614473	0.661417	46	38	127
chr11	67614346	67614473	0.661417	46	38	127
chr11	67614346	67614473	0.661417	46	38	127
chr11	67614346	67614473	0.661417	46	38	127
chr11	67614346	67614473	0.661417	46	38	127
chr11	67614346	67614473	0.661417	46	38	127
chr11	67614346	67614473	0.661417	46	38	127
chr11	67614350	67614466	0.637931	40	34	116
chr11	67614350	67614466	0.637931	40	34	116
chr11	67614350	67614466	0.637931	40	34	116
chr11	67614350	67614466	0.637931	40	34	116
chr11	67614350	67614466	0.637931	40	34	116
chr11	67614350	67614466	0.637931	40	34	116
chr11	67614350	67614466	0.637931	40	34	116
chr11	67614350	67614466	0.637931	40	34	116
chr11	67614350	67614466	0.637931	40	34	116
chr11	70141785	70141906	0.528926	37	27	121
chr11	70141785	70141906	0.528926	37	27	121
chr11	70141785	70141906	0.528926	37	27	121
chr11	70141785	70141906	0.528926	37	27	121
chr11	70141785	70141906	0.528926	37	27	121
chr11	70141785	70141906	0.528926	37	27	121
chr11	70141785	70141906	0.528926	37	27	121
chr11	70141785	70141906	0.528926	37	27	121
chr11	70141785	70141906	0.528926	37	27	121
chr11	70141788	70141907	0.529412	36	27	119
chr11	70141788	70141907	0.529412	36	27	119
chr11	70141788	70141907	0.529412	36	27	119
chr11	70141788	70141907	0.529412	36	27	119
chr11	70141788	70141907	0.529412	36	27	119
chr11	70141788	70141907	0.529412	36	27	119
chr11	70141788	70141907	0.529412	36	27	119
chr11	70141788	70141907	0.529412	36	27	119
chr11	70141788	70141907	0.529412	36	27	119
chr11	70141808	70141933	0.592000	40	34	125
chr11	70141808	70141933	0.592000	40	34	125
chr11	70141808	70141933	0.592000	40	34	125
chr11	70141808	70141933	0.592000	40	34	125
chr11	70141808	70141933	0.592000	40	34	125
chr11	70141808	70141933	0.592000	40	34	125
chr11	70141808	70141933	0.592000	40	34	125
chr11	70141808	70141933	0.592000	40	34	125
chr11	70141808	70141933	0.592000	40	34	125
chr11	70141814	70141925	0.594595	40	26	111
chr11	70141814	70141925	0.594595	40	26	111
chr11	70141814	70141925	0.594595	40	26	111
chr11	70141814	70141925	0.594595	40	26	111
chr11	70141814	70141925	0.594595	40	26	111
chr11	70141814	70141925	0.594595	40	26	111
chr11	70141814	70141925	0.594595	40	26	111
chr11	70141814	70141925	0.594595	40	26	111
chr11	70141814	70141925	0.594595	40	26	111
chr11	73308199	73308312	0.672566	42	34	113
chr11	73308199	73308312	0.672566	42	34	113
chr11	73308199	73308312	0.672566	42	34	113
chr11	73308199	73308312	0.672566	42	34	113
chr11	73308199	73308312	0.672566	42	34	113
chr11	73308199	73308312	0.672566	42	34	113
chr11	73308199	73308312	0.672566	42	34	113
chr11	73308199	73308312	0.672566	42	34	113
chr11	73308199	73308312	0.672566	42	34	113
chr11	73652484	73652601	0.632479	40	34	117
chr11	73652484	73652601	0.632479	40	34	117
chr11	73652484	73652601	0.632479	40	34	117
chr11	73652484	73652601	0.632479	40	34	117
chr11	73652484	73652601	0.632479	40	34	117
chr11	73652484	73652601	0.632479	40	34	117
chr11	73652484	73652601	0.632479	40	34	117
chr11	73652484	73652601	0.632479	40	34	117
chr11	73652484	73652601	0.632479	40	34	117
chr11	79089245	79089361	0.586207	41	27	116
chr11	79089245	79089361	0.586207	41	27	116
chr11	79089245	79089361	0.586207	41	27	116
chr11	79089245	79089361	0.586207	41	27	116
chr11	79089245	79089361	0.586207	41	27	116
chr11	79089245	79089361	0.586207	41	27	116
chr11	79089245	79089361	0.586207	41	27	116
chr11	79089245	79089361	0.586207	41	27	116
chr11	79089245	79089361	0.586207	41	27	116
chr11	110130644	110130760	0.465517	29	25	116
chr11	110130644	110130760	0.465517	29	25	116
chr11	110130644	110130760	0.465517	29	25	116
chr11	110130644	110130760	0.465517	29	25	116
chr11	110130644	110130760	0.465517	29	25	116
chr11	110130644	110130760	0.465517	29	25	116
chr11	110130691	110130809	0.500000	35	24	118
chr11	110130691	110130809	0.500000	35	24	118
chr11	110130691	110130809	0.500000	35	24	118
chr11	110130691	110130809	0.500000	35	24	118
chr11	110130691	110130809	0.500000	35	24	118
chr11	110130691	110130809	0.500000	35	24	118
chr11	110130691	110130809	0.500000	35	24	118
chr11	110130691	110130809	0.500000	35	24	118
chr11	110130691	110130809	0.500000	35	24	118
chr11	110130708	110130824	0.543103	36	27	116
chr11	110130708	110130824	0.543103	36	27	116
chr11	110130708	110130824	0.543103	36	27	116
chr11	110130708	110130824	0.543103	36	27	116
chr11	110130708	110130824	0.543103	36	27	116
chr11	110130708	110130824	0.543103	36	27	116
chr11	110130708	110130824	0.543103	36	27	116
chr11	110130708	110130824	0.543103	36	27	116
chr11	110130708	110130824	0.543103	36	27	116
chr11	117816376	117816494	0.601695	34	37	118
chr11	117816376	117816494	0.601695	34	37	118
chr11	117816376	117816494	0.601695	34	37	118
chr11	117816376	117816494	0.601695	34	37	118
chr11	117816376	117816494	0.601695	34	37	118
chr11	117816376	117816494	0.601695	34	37	118
chr11	117816376	117816494	0.601695	34	37	118
chr11	117816376	117816494	0.601695	34	37	118
chr11	117816376	117816494	0.601695	34	37	118
chr11	118929546	118929659	0.646018	51	22	113
chr11	118929546	118929659	0.646018	51	22	113
chr11	118929546	118929659	0.646018	51	22	113
chr11	118929546	118929659	0.646018	51	22	113
chr11	118929546	118929659	0.646018	51	22	113
chr11	118929546	118929659	0.646018	51	22	113
chr11	118929546	118929659	0.646018	51	22	113
chr11	118929546	118929659	0.646018	51	22	113
chr11	118929546	118929659	0.646018	51	22	113
chr11	118929628	118929746	0.627119	35	39	118
chr11	118929628	118929746	0.627119	35	39	118
chr11	118929628	118929746	0.627119	35	39	118
chr11	118929628	118929746	0.627119	35	39	118
chr11	118929628	118929746	0.627119	35	39	118
chr11	118929628	118929746	0.627119	35	39	118
chr11	118929628	118929746	0.627119	35	39	118
chr11	118929628	118929746	0.627119	35	39	118
chr11	118929628	118929746	0.627119	35	39	118
chr11	133947349	133947467	0.644068	52	24	118
chr11	133947349	133947467	0.644068	52	24	118
chr11	133947349	133947467	0.644068	52	24	118
chr11	133947349	133947467	0.644068	52	24	118
chr11	133947349	133947467	0.644068	52	24	118
chr11	133947349	133947467	0.644068	52	24	118
chr11	133947349	133947467	0.644068	52	24	118
chr11	133947349	133947467	0.644068	52	24	118
chr11	133947349	133947467	0.644068	52	24	118
chr12	3105005	3105122	0.564103	25	41	117
chr12	3105005	3105122	0.564103	25	41	117
chr12	3105005	3105122	0.564103	25	41	117
chr12	3105005	3105122	0.564103	25	41	117
chr12	3105005	3105122	0.564103	25	41	117
chr12	3105005	3105122	0.564103	25	41	117
chr12	3105005	3105122	0.564103	25	41	117
chr12	3105005	3105122	0.564103	25	41	117
chr12	3105005	3105122	0.564103	25	41	117
chr12	3105006	3105123	0.564103	26	40	117
chr12	3105006	3105123	0.564103	26	40	117
chr12	3105006	3105123	0.564103	26	40	117
chr12	3105006	3105123	0.564103	26	40	117
chr12	3105006	3105123	0.564103	26	40	117
chr12	3105006	3105123	0.564103	26	40	117
chr12	3105006	3105123	0.564103	26	40	117
chr12	3105006	3105123	0.564103	26	40	117
chr12	3105006	3105123	0.564103	26	40	117
chr12	3105035	3105156	0.561983	26	42	121
chr12	3105035	3105156	0.561983	26	42	121
chr12	3105035	3105156	0.561983	26	42	121
chr12	3105035	3105156	0.561983	26	42	121
chr12	3105035	3105156	0.561983	26	42	121
chr12	3105035	3105156	0.561983	26	42	121
chr12	3105035	3105156	0.561983	26	42	121
chr12	3105035	3105156	0.561983	26	42	121
chr12	3105035	3105156	0.561983	26	42	121
chr12	3105175	3105290	0.643478	33	41	115
chr12	3105175	3105290	0.643478	33	41	115
chr12	3105175	3105290	0.643478	33	41	115
chr12	3105175	3105290	0.643478	33	41	115
chr12	3105175	3105290	0.643478	33	41	115
chr12	3105175	3105290	0.643478	33	41	115
chr12	3105175	3105290	0.643478	33	41	115
chr12	3105175	3105290	0.643478	33	41	115
chr12	3105175	3105290	0.643478	33	41	115
chr12	3105186	3105299	0.637168	32	40	113
chr12	3105186	3105299	0.637168	32	40	113
chr12	3105186	3105299	0.637168	32	40	113
chr12	3105186	3105299	0.637168	32	40	113
chr12	3105186	3105299	0.637168	32	40	113
chr12	3105186	3105299	0.637168	32	40	113
chr12	3105186	3105299	0.637168	32	40	113
chr12	3105186	3105299	0.637168	32	40	113
chr12	3105186	3105299	0.637168	32	40	113
chr12	3105188	3105303	0.634783	31	42	115
chr12	3105188	3105303	0.634783	31	42	115
chr12	3105188	3105303	0.634783	31	42	115
chr12	3105188	3105303	0.634783	31	42	115
chr12	3105188	3105303	0.634783	31	42	115
chr12	3105188	3105303	0.634783	31	42	115
chr12	3105188	3105303	0.634783	31	42	115
chr12	3105188	3105303	0.634783	31	42	115
chr12	3105188	3105303	0.634783	31	42	115
chr12	3456882	3457000	0.584746	29	40	118
chr12	3456882	3457000	0.584746	29	40	118
chr12	3456882	3457000	0.584746	29	40	118
chr12	3456882	3457000	0.584746	29	40	118
chr12	3456882	3457000	0.584746	29	40	118
chr12	3456882	3457000	0.584746	29	40	118
chr12	3456882	3457000	0.584746	29	40	118
chr12	3456882	3457000	0.584746	29	40	118
chr12	3456882	3457000	0.584746	29	40	118
chr12	6769169	6769296	0.653543	24	59	127
chr12	6769169	6769296	0.653543	24	59	127
chr12	6769169	6769296	0.653543	24	59	127
chr12	6769169	6769296	0.653543	24	59	127
chr12	6769169	6769296	0.653543	24	59	127
chr12	6769169	6769296	0.653543	24	59	127
chr12	6769169	6769296	0.653543	24	59	127
chr12	6769169	6769296	0.653543	24	59	127
chr12	6769169	6769296	0.653543	24	59	127
chr12	6769187	6769305	0.661017	22	56	118
chr12	6769187	6769305	0.661017	22	56	118
chr12	6769187	6769305	0.661017	22	56	118
chr12	6769187	6769305	0.661017	22	56	118
chr12	6769187	6769305	0.661017	22	56	118
chr12	6769187	6769305	0.661017	22	56	118
chr12	6769187	6769305	0.661017	22	56	118
chr12	6769187	6769305	0.661017	22	56	118
chr12	6769187	6769305	0.661017	22	56	118
chr12	6769204	6769319	0.617391	20	51	115
chr12	6769204	6769319	0.617391	20	51	115
chr12	6769204	6769319	0.617391	20	51	115
chr12	6769204	6769319	0.617391	20	51	115
chr12	6769204	6769319	0.617391	20	51	115
chr12	6769204	6769319	0.617391	20	51	115
chr12	6769204	6769319	0.617391	20	51	115
chr12	6769204	6769319	0.617391	20	51	115
chr12	6769204	6769319	0.617391	20	51	115
chr12	6769216	6769331	0.591304	19	49	115
chr12	6769216	6769331	0.591304	19	49	115
chr12	6769216	6769331	0.591304	19	49	115
chr12	6769216	6769331	0.591304	19	49	115
chr12	6769216	6769331	0.591304	19	49	115
chr12	6769216	6769331	0.591304	19	49	115
chr12	6769216	6769331	0.591304	19	49	115
chr12	6769216	6769331	0.591304	19	49	115
chr12	6769216	6769331	0.591304	19	49	115
chr12	6769220	6769341	0.603306	18	55	121
chr12	6769220	6769341	0.603306	18	55	121
chr12	6769220	6769341	0.603306	18	55	121
chr12	6769220	6769341	0.603306	18	55	121
chr12	6769220	6769341	0.603306	18	55	121
chr12	6769220	6769341	0.603306	18	55	121
chr12	6769220	6769341	0.603306	18	55	121
chr12	6769220	6769341	0.603306	18	55	121
chr12	6769220	6769341	0.603306	18	55	121
chr12	6943530	6943641	0.522523	30	28	111
chr12	6943530	6943641	0.522523	30	28	111
chr12	6943530	6943641	0.522523	30	28	111
chr12	6943530	6943641	0.522523	30	28	111
chr12	6943530	6943641	0.522523	30	28	111
chr12	6943530	6943641	0.522523	30	28	111
chr12	6943530	6943641	0.522523	30	28	111
chr12	6943530	6943641	0.522523	30	28	111
chr12	6943530	6943641	0.522523	30	28	111
chr12	48001502	48001620	0.677966	36	44	118
chr12	48001502	48001620	0.677966	36	44	118
chr12	48001502	48001620	0.677966	36	44	118
chr12	48001502	48001620	0.677966	36	44	118
chr12	48001502	48001620	0.677966	36	44	118
chr12	48001502	48001620	0.677966	36	44	118
chr12	48001502	48001620	0.677966	36	44	118
chr12	48001502	48001620	0.677966	36	44	118
chr12	48001502	48001620	0.677966	36	44	118
chr12	49673684	49673800	0.637931	44	30	116
chr12	49673684	49673800	0.637931	44	30	116
chr12	49673684	49673800	0.637931	44	30	116
chr12	49673684	49673800	0.637931	44	30	116
chr12	49673684	49673800	0.637931	44	30	116
chr12	49673684	49673800	0.637931	44	30	116
chr12	49673684	49673800	0.637931	44	30	116
chr12	49673684	49673800	0.637931	44	30	116
chr12	49673684	49673800	0.637931	44	30	116
chr12	54352336	54352454	0.567797	34	33	118
chr12	54352336	54352454	0.567797	34	33	118
chr12	54352336	54352454	0.567797	34	33	118
chr12	54352336	54352454	0.567797	34	33	118
chr12	54352336	54352454	0.567797	34	33	118
chr12	54352336	54352454	0.567797	34	33	118
chr12	54352336	54352454	0.567797	34	33	118
chr12	54352336	54352454	0.567797	34	33	118
chr12	54352336	54352454	0.567797	34	33	118
chr12	97276134	97276246	0.526786	27	32	112
chr12	97276134	97276246	0.526786	27	32	112
chr12	97276134	97276246	0.526786	27	32	112
chr12	97276134	97276246	0.526786	27	32	112
chr12	97276134	97276246	0.526786	27	32	112
chr12	97276134	97276246	0.526786	27	32	112
chr12	97276134	97276246	0.526786	27	32	112
chr12	97276134	97276246	0.526786	27	32	112
chr12	97276134	97276246	0.526786	27	32	112
chr12	97276152	97276270	0.516949	34	27	118
chr12	97276152	97276270	0.516949	34	27	118
chr12	97276152	97276270	0.516949	34	27	118
chr12	97276152	97276270	0.516949	34	27	118
chr12	97276152	97276270	0.516949	34	27	118
chr12	97276152	97276270	0.516949	34	27	118
chr12	97276152	97276270	0.516949	34	27	118
chr12	97276152	97276270	0.516949	34	27	118
chr12	97276152	97276270	0.516949	34	27	118
chr12	97276240	97276358	0.567797	42	25	118
chr12	97276240	97276358	0.567797	42	25	118
chr12	97276240	97276358	0.567797	42	25	118
chr12	97276240	97276358	0.567797	42	25	118
chr12	97276240	97276358	0.567797	42	25	118
chr12	97276240	97276358	0.567797	42	25	118
chr12	97276240	97276358	0.567797	42	25	118
chr12	97276240	97276358	0.567797	42	25	118
chr12	97276240	97276358	0.567797	42	25	118
chr12	97276248	97276363	0.582609	42	25	115
chr12	97276248	97276363	0.582609	42	25	115
chr12	97276248	97276363	0.582609	42	25	115
chr12	97276248	97276363	0.582609	42	25	115
chr12	97276248	97276363	0.582609	42	25	115
chr12	97276248	97276363	0.582609	42	25	115
chr12	97276248	97276363	0.582609	42	25	115
chr12	97276248	97276363	0.582609	42	25	115
chr12	97276248	97276363	0.582609	42	25	115
chr12	97276255	97276373	0.593220	43	27	118
chr12	97276255	97276373	0.593220	43	27	118
chr12	97276255	97276373	0.593220	43	27	118
chr12	97276255	97276373	0.593220	43	27	118
chr12	97276255	97276373	0.593220	43	27	118
chr12	97276255	97276373	0.593220	43	27	118
chr12	97276255	97276373	0.593220	43	27	118
chr12	97276255	97276373	0.593220	43	27	118
chr12	97276255	97276373	0.593220	43	27	118
chr12	97276256	97276371	0.591304	42	26	115
chr12	97276256	97276371	0.591304	42	26	115
chr12	97276256	97276371	0.591304	42	26	115
chr12	97276256	97276371	0.591304	42	26	115
chr12	97276256	97276371	0.591304	42	26	115
chr12	97276256	97276371	0.591304	42	26	115
chr12	97276256	97276371	0.591304	42	26	115
chr12	97276256	97276371	0.591304	42	26	115
chr12	97276256	97276371	0.591304	42	26	115
chr12	97276259	97276374	0.591304	41	27	115
chr12	97276259	97276374	0.591304	41	27	115
chr12	97276259	97276374	0.591304	41	27	115
chr12	97276259	97276374	0.591304	41	27	115
chr12	97276259	97276374	0.591304	41	27	115
chr12	97276259	97276374	0.591304	41	27	115
chr12	97276259	97276374	0.591304	41	27	115
chr12	97276259	97276374	0.591304	41	27	115
chr12	97276259	97276374	0.591304	41	27	115
chr12	97276274	97276394	0.566667	41	27	120
chr12	97276274	97276394	0.566667	41	27	120
chr12	97276274	97276394	0.566667	41	27	120
chr12	97276274	97276394	0.566667	41	27	120
chr12	97276274	97276394	0.566667	41	27	120
chr12	97276274	97276394	0.566667	41	27	120
chr12	97276274	97276394	0.566667	41	27	120
chr12	97276274	97276394	0.566667	41	27	120
chr12	97276274	97276394	0.566667	41	27	120
chr12	106722991	106723110	0.487395	26	32	119
chr12	106722991	106723110	0.487395	26	32	119
chr12	106722991	106723110	0.487395	26	32	119
chr12	106722991	106723110	0.487395	26	32	119
chr12	106722991	106723110	0.487395	26	32	119
chr12	106722991	106723110	0.487395	26	32	119
chr12	106722991	106723110	0.487395	26	32	119
chr12	106722991	106723110	0.487395	26	32	119
chr12	106722991	106723110	0.487395	26	32	119
chr12	106723006	106723123	0.487179	27	30	117
chr12	106723006	106723123	0.487179	27	30	117
chr12	106723006	106723123	0.487179	27	30	117
chr12	106723006	106723123	0.487179	27	30	117
chr12	106723006	106723123	0.487179	27	30	117
chr12	106723006	106723123	0.487179	27	30	117
chr12	106723006	106723123	0.487179	27	30	117
chr12	106723006	106723123	0.487179	27	30	117
chr12	106723006	106723123	0.487179	27	30	117
chr12	106723012	106723131	0.470588	27	29	119
chr12	106723012	106723131	0.470588	27	29	119
chr12	106723012	106723131	0.470588	27	29	119
chr12	106723012	106723131	0.470588	27	29	119
chr12	106723012	106723131	0.470588	27	29	119
chr12	106723012	106723131	0.470588	27	29	119
chr12	106723012	106723131	0.470588	27	29	119
chr12	106723012	106723131	0.470588	27	29	119
chr12	106723012	106723131	0.470588	27	29	119
chr12	108638347	108638472	0.440000	23	32	125
chr12	108638347	108638472	0.440000	23	32	125
chr12	108638347	108638472	0.440000	23	32	125
chr12	108638347	108638472	0.440000	23	32	125
chr12	108638347	108638472	0.440000	23	32	125
chr12	108638347	108638472	0.440000	23	32	125
chr12	108638347	108638472	0.440000	23	32	125
chr12	108638347	108638472	0.440000	23	32	125
chr12	108638347	108638472	0.440000	23	32	125
chr12	108638369	108638490	0.454545	25	30	121
chr12	108638369	108638490	0.454545	25	30	121
chr12	108638369	108638490	0.454545	25	30	121
chr12	108638369	108638490	0.454545	25	30	121
chr12	108638369	108638490	0.454545	25	30	121
chr12	108638369	108638490	0.454545	25	30	121
chr12	108638369	108638490	0.454545	25	30	121
chr12	108638369	108638490	0.454545	25	30	121
chr12	108638369	108638490	0.454545	25	30	121
chr12	109718528	109718645	0.572650	35	32	117
chr12	109718528	109718645	0.572650	35	32	117
chr12	109718528	109718645	0.572650	35	32	117
chr12	109718528	109718645	0.572650	35	32	117
chr12	109718528	109718645	0.572650	35	32	117
chr12	109718528	109718645	0.572650	35	32	117
